trans	adjective. In (or constituting, forming, or describing) a double bond in which the greater radical on both ends is on the opposite side of the bond.
transe	noun. Obsolete form of trance.
transfer	verb. To move or pass from one place, person or thing to another.
transire	noun. A permit given to a coasting vessel by a customs house.
transit	noun. The act of passing over, across, or through something.
transmit	verb. To send or convey from one person, place or thing to another.
trant	verb. To walk; go about.
trants	verb. third-person singular simple present indicative of trant
trap	noun. A machine or other device designed to catch (and sometimes kill) animals, either by holding them in a container, or by catching hold of part of the body.
trapan	noun. An act of entrapping or tricking; an entrapment; also, a thing which entraps or tricks; a snare or trap; a stratagem or trick.
trape	noun. A messy or untidy woman.
traped	verb. simple past and past participle of trape
trapes	verb. Alternative spelling of traipse in reduced usage since about WWI
traping	verb. present participle and gerund of trape
trappean	adjective. Of or pertaining to trap; of the nature of trap.
trapping	verb. present participle and gerund of trap
traps	noun. plural of trap
trash	noun. Useless physical things to be discarded; rubbish; refuse.
trass	noun. A white to grey volcanic tufa, formed of decomposed trachytic cinders, sometimes used as a cement.
trats	noun. plural of trat
trave	noun. A crossbeam.
travel	verb. To be on a journey, often for pleasure or business and with luggage; to go from one place to another.
travis	noun. A wooden frame to confine a horse while the smith is setting his shoes.
travoy	noun. Alternative form of travois.
tray	noun. A small, typically rectangular or round, flat, and rigid object upon which things are carried.
trayne	noun. Obsolete form of train.
trayned	verb. simple past and past participle of trayne
trays	noun. plural of tray
treacle	noun. A syrupy byproduct of sugar refining; molasses or golden syrup.
treacles	noun. plural of treacle
tread	verb. To step or walk (on or across something); to trample.
treads	noun. plural of tread
treason	noun. The crime of betraying one’s own country.
treasure	noun. A collection of valuable things; accumulated wealth; a stock of money, jewels, etc.
treat	verb. To negotiate, discuss terms, bargain (for or with).
treats	verb. third-person singular simple present indicative of treat
treaty	noun. A formal binding agreement concluded by subjects of international law, namely, states and international organizations; a convention, a pact.
treble	adjective. Pertaining to the highest singing voice or part in harmonized music.
trebly	adjective. Having treble, or high-pitched, qualities.
tree	noun. A perennial woody plant taller and larger than a shrub with a wooden trunk and, at some distance from the ground, having leaves and branches.
treed	verb. simple past and past participle of tree
treen	noun. plural of tree
treens	noun. plural of treen
trees	noun. plural of tree
treey	adjective. Having many trees.
tref	noun. A hamlet in Britain in pre- Saxon times.
trefa	adjective. Alternative spelling of treyf.
treget	noun. trickery, jugglery, deceit
treif	adjective. Alternative spelling of treyf.
trek	noun. A journey by ox wagon.
treks	noun. plural of trek
tremas	noun. plural of trema
tremie	noun. A device used to pour concrete underwater, usually a tube of sheet metal with a hopper -like top generally handled by a crane.
tremies	noun. plural of tremie
tremor	noun. A shake, quiver, or vibration.
trenail	noun. Alternative spelling of treenail.
trench	noun. A long, narrow ditch or hole in the ground; either manmade, or formed naturally through erosion or tectonic plate movement.
trend	noun. An inclination in a particular direction.
trendies	noun. plural of trendy
trends	noun. plural of trend
trendy	adjective. Of, or in accordance with the latest trend, fashion or hype.
trental	noun. A set of 30 requiem masses, said once a day for a month or all in one day.
trepan	noun. A tool used to bore through rock when sinking shafts.
trepang	noun. Synonym of sea cucumber.
tress	noun. A braid, knot, or curl, of hair; a ringlet.
tret	noun. An allowance to purchasers, for waste or refuse matter, of four pounds on every 104 pounds of suttle weight, or weight after the tare is deducted.
tretis	noun. Obsolete form of treatise.
trets	noun. plural of tret
trews	noun. Trousers, especially if close-fitting and tartan.
trey	noun. A playing card or die with the rank of three.
treys	noun. plural of trey
tri	noun. triathlon
triac	noun. A three- terminal electronic component that conducts current in either direction when triggered; a bidirectional triode thyristor.
triacs	noun. plural of triac
triact	adjective. Having three rays; triactinal.
triad	noun. A grouping of three.
triads	noun. plural of triad
triage	noun. Assessment or sorting according to quality, need, etc., especially to determine how resources will be allocated.
trial	noun. An occasion on which a person or thing is tested to find out how well they perform or how suitable they are.
triangle	noun. A polygon with three sides and three angles.
triaryl	noun. Three aryl groups in a compound
triatic	noun. A triatic stay.
triatics	noun. plural of triatic
tribady	noun. Lesbianism; tribadism.
tribe	noun. An ethnic group larger than a band or clan (and which may contain clans) but smaller than a nation (and which in turn may constitute a nation with other tribes).
trica	noun. An apothecium in certain lichens, having a spherical surface marked with spiral or concentric ridges and furrows.
tricae	noun. plural of trica
tricar	noun. three-wheeler; motor vehicle with three wheels
trice	verb. To pull, to pull out or away, to pull sharply.
triced	verb. simple past and past participle of trice
tricep	noun. A triceps.
triceria	noun. plural of tricerion
trices	noun. plural of trice
tricot	noun. A soft knit fabric.
tride	adjective. strong and swift
tridecyl	noun. The univalent radical derived from tridecane
triduan	adjective. Lasting three days.
trie	noun. An ordered tree data structure that is used to store an associative array where the keys are usually strings.
tried	adjective. Tested, hence, proven to be firm or reliable.
triene	noun. Any alkene that has three double bonds
trienes	noun. plural of triene
triens	noun. A bronze coin minted during the Roman Republic valued at 4 unciae.
trientes	noun. plural of triens
trier	noun. One who tries; one who makes experiments or examines anything by a test or standard.
triers	noun. plural of trier
tries	noun. plural of try
triff	adjective. terrific; wonderful
trig	adjective. True; trusty; trustworthy; faithful.
triga	noun. A three - horse chariot used by the Ancient Romans.
trigae	noun. plural of triga
trigly	noun. Triethylene glycol dichloride.
trigon	noun. A triangle.
trigona	noun. plural of trigonon
trigs	noun. plural of trig
trike	noun. A tricycle, typically that of a child.
trikes	noun. plural of trike
trilby	noun. narrow- brimmed type of felt hat, described as having a "shorter brim which is angled down at the front and slightly turned up at the
trim	verb. To reduce slightly; to cut; especially, to remove excess.
trimly	adverb. In a trim manner; neatly, smartly.
trims	noun. plural of trim
trinal	adjective. Having three parts; triple.
trine	adjective. Triple; threefold.
trined	verb. simple past and past participle of trine
trinely	adverb. In a trine or threefold manner.
trines	noun. plural of trine
tringa	noun. Any of the genus Tringa of waders, containing the shanks and tattlers.
tringle	noun. A curtain rod for a bedstead.
tringles	noun. plural of tringle
trining	verb. present participle and gerund of trine
trio	noun. A group of three people or things.
triode	noun. A thermionic valve containing an anode, a cathode, and a control grid; small changes to the charge on the grid control the flow from cathode to anode, which makes amplification possible.
triol	noun. Any trihydroxy alcohol
triole	noun. A triplet.
trional	noun. The anesthetic drug 2,2-bis(ethylsulfonyl)butane.
trionym	noun. A name consisting of three terms.
trior	noun. Alternative form of trier.
trios	noun. plural of trio
triose	noun. A sugar or saccharide containing three carbon atoms.
trip	noun. A journey; an excursion or jaunt.
tripe	noun. The lining of the large stomach of ruminating animals, when prepared for food.
tripel	noun. A kind of strong pale ale from the Low Countries.
triple	adjective. Made up of three related elements, often matching
tripos	noun. A three-legged structure; a tripod.
trips	noun. plural of trip
tript	verb. past of trip
tripy	adjective. Resembling or characteristic of tripe.
trisect	adjective. Trisected; divided into three.
triseme	adjective. Consisting of three semeia; trisemic.
trisome	noun. A chromosome which is represented three times instead of the usual two.
trist	noun. Trust, faith.
triste	adjective. Sad; sorrowful; gloomy.
trit	noun. The ternary equivalent of a bit; a fundamental unit of information that may take any of three distinct states.
trite	adjective. used so many times that it is commonplace, or no longer interesting or effective; worn out, hackneyed.
triter	adjective. comparative form of trite: more trite
trites	noun. plural of trite
triton	noun. the nucleus of a tritium atom, consisting of a proton and two neutrons.
trityl	noun. triphenylmethyl
trm	symbol. ISO 639-3 language code for Tregami.
troads	noun. plural of troad
troat	noun. The cry of a deer.
troats	noun. plural of troat
trocar	noun. A pointed hollow cylindrical device used to make small incisions and surgically insert cannulas, etc., into body cavities, or to aspirate fluids.
troche	noun. A lozenge; a cough drop.
trochee	noun. A metrical foot in verse consisting of a stressed or heavy syllable followed by an unstressed or light syllable.
trochi	noun. plural of trochus
troco	noun. Alternative form of trucco (“lawn billiards”).
trod	verb. simple past of tread
trode	verb. simple past and past participle of tread
trods	verb. third-person singular simple present indicative of trod
trog	noun. A hooligan, lout.
trogs	noun. plural of trog
tromp	verb. To tread heavily, especially to crush underfoot.
trompe	noun. A trumpet; a trump.
trona	noun. An evaporite, consisting of mixture of sodium carbonate and sodium bicarbonate, Na 3 H C O 3 CO 3 · 2 H 2 O.
tronc	noun. A monetary pool, in which tips are collected and later shared out between all staff, e.g. in a restaurant.
troncs	noun. plural of tronc
trone	noun. A type of steelyard (weighing machine) for heavy wares, such as wool, consisting of two horizontal bars crossing each other, beaked at the extremities, and supported by a wooden pillar.
trones	noun. plural of trone
trons	noun. plural of tron
troop	noun. A collection of people; a number; a multitude (in general).
trooper	noun. A soldier of private rank in cavalry or armor.
troops	noun. plural of troop
trop	noun. Alternative form of trope (“cantillation pattern”).
tropal	adjective. Of or relating to a trope.
trope	noun. Something recurring across a genre or type of art or literature; a motif.
troper	noun. One who tropes.
tropes	noun. plural of trope
trophi	noun. plural of trophus
tropin	noun. any of the tropic hormones; one that is secreted by an endocrine gland and targets another such gland
tropins	noun. plural of tropin
tropyl	noun. Synonym of tropylium.
trot	noun. A gait of a person or animal faster than a walk but slower than a run.
troth	noun. An oath, pledge, plight, or promise.
trots	noun. plural of trot
trouble	noun. A distressing or dangerous situation.
troubles	noun. plural of trouble
trough	noun. A long, narrow container, open on top, for feeding or watering animals.
troupe	noun. A company of, often touring, actors, singers or dancers.
trouse	noun. brushwood
trouser	noun. Of or relating to trousers.
trousers	noun. An article of clothing that covers the part of the body between the waist and the ankles or knees, and is divided into a separate part for each leg.
trouses	noun. plural of trouse
trousse	noun. A case for small implements.
trout	noun. Any of several species of fish in Salmonidae, closely related to salmon, and distinguished by spawning more than once.
trouts	noun. plural of trout
trove	noun. A treasure trove; a collection of treasure.
trow	verb. To trust or believe.
trows	noun. plural of trow
troy	adjective. Of, or relating to, troy weight.
trp	symbol. ISO 639-3 language code for Kokborok.
trs	symbol. ISO 639-3 language code for Chicahuaxtla Triqui.
truant	adjective. Shirking or wandering from business or duty; straying; hence, idle; loitering.
trub	noun. The layer of sediment that appears at the bottom of the fermenter after yeast has completed the bulk of the fermentation.
truce	noun. A period of time in which no fighting takes place due to an agreement between the opposed parties.
truces	noun. plural of truce
trudge	noun. A tramp, i.e. a long and tiring walk.
true	adjective. Conforming to the actual state of reality or fact; factually correct.
trued	verb. simple past and past participle of true
truer	adjective. comparative form of true: more true
trues	verb. third-person singular simple present indicative of true
trug	noun. A shallow, oval basket used for gardening
trugs	noun. plural of trug
truing	noun. The alignment (and cutting) of a wheel (especially a grinding wheel) such that its surface is concentric with its axis.
trull	noun. A female prostitute or harlot.
truly	adverb. In accordance with the facts; truthfully, accurately.
trump	noun. The suit, in a game of cards, that outranks all others.
trumps	noun. plural of trump
truncate	verb. To shorten (something) by, or as if by, cutting part of it off.
trunk	noun. Part of a body.
truss	noun. A bandage and belt used to hold a hernia in place.
trusser	noun. One who, or that which, trusses.
trust	noun. Confidence in or reliance on some person or quality.
trusting	verb. present participle and gerund of trust
truth	noun. True facts, genuine depiction or statements of reality.
try	verb. To attempt; to endeavour.
trye	noun. Obsolete spelling of try.
tryer	noun. Alternative spelling of trier.
tryma	noun. A drupe with fleshy exocarp, dehiscent, such as the walnut.
tryp	noun. Abbreviation of tryptophan.
trypan	noun. The dye (and former drug) trypan blue.
tryst	noun. A prearranged meeting or assignation, now especially between lovers to meet at a specific place and time.
tryste	noun. Obsolete form of tryst.
tsade	noun. The eighteenth letter of many Semitic alphabets/abjads (Phoenician, Aramaic, Hebrew, Syriac, Arabic and others).
tsades	noun. plural of tsade
tsadi	noun. Alternative form of tsade.
tsadis	noun. plural of tsadi
tsar	noun. An emperor of Russia (1547 to 1917) and of some South Slavic states.
tsarina	noun. An empress of several Eastern European countries, especially Russia, or the wife of a tsar.
tsars	noun. plural of tsar
tsetse	noun. Any fly of the genus Glossina, native to Africa, that feeds on human and animal blood; known primarily as a carrier of parasitic trypanosomes.
tsh	symbol. ISO 639-3 language code for Tsuvan.
tsigane	noun. Alternative form of tzigane.
tsine	noun. A Malayan wild ox, Bos javanicus.
tsk	interjection. Used to indicate disapproval, disappointment, or discontent.
tsks	verb. third-person singular simple present indicative of tsk
tsores	noun. Alternative spelling of tsuris.
tss	interjection. A hissing sound.
tsuba	noun. The guard at the end of the grip of a sword.
tsubo	noun. A Japanese unit of areal measure, roughly 3.3 m or 35.5 ft, equivalent to the area of two rectangular tatami mats placed side-by-side to form a square.
tsun	noun. Dated form of cun (“Chinese unit of length”).
tsuris	noun. Problems or troubles.
tty	symbol. ISO 639-3 language code for Sikaritai.
tua	symbol. ISO 639-3 language code for Wiarumus.
tuan	noun. A brush-tailed phascogale (Phascogale tapoatafa), endemic to Australia.
tuans	noun. plural of tuan
tuart	noun. Eucalyptus gomphocephala, an Australian tree with heavy, durable wood.
tub	noun. A flat - bottomed vessel, of width similar to or greater than its height, used for storing or packing things, or for washing things in.
tuba	noun. A large brass musical instrument, usually in the bass range, played through a vibration of the lips upon the mouthpiece and fingering of the keys.
tubae	noun. plural of tuba (“a tube or tubular organ; a type of Roman military trumpet”)
tubal	adjective. Of or pertaining to a tube, especially an anatomical one.
tubar	adjective. Of or relating to a tube.
tubas	noun. plural of tuba
tube	noun. Anything that is hollow and cylindrical in shape.
tuber	noun. A fleshy, thickened underground stem of a plant, usually containing stored starch, for example a potato or arrowroot.
tubers	noun. plural of tuber
tubes	noun. plural of tube
tublet	noun. A little tub.
tubs	noun. plural of tub
tues	noun. plural of tue
tufa	noun. Calcareous lime deposited by precipitation from a body of water, such as a hot spring.
tufan	noun. Obsolete spelling of typhoon.
tufas	noun. plural of tufa
tuff	noun. A light porous rock, now especially a rock composed of compacted volcanic ash varying in size from fine sand to coarse gravel.
tuffs	noun. plural of tuff
tug	verb. To pull or drag with great effort.
tugger	noun. Agent noun of tug; one who tugs.
tuggers	noun. plural of tugger
tughra	noun. A calligraphic signature of an Ottoman sultan (and some other rulers to the present day) that was affixed to official documents, carved on his seal, and stamped on coins and inscribed on some stamps issued during his reign.
tugman	noun. Synonym of tugboatman.
tugra	noun. Alternative form of tughra.
tugs	noun. plural of tug
tui	noun. a bird of New Zealand
tuille	noun. An armor plate hanging down from the breastplate or fauld to cover the thigh, either below or as part of a tasse.
tuina	noun. Alternative form of tui na.
tuis	noun. plural of tui
tuism	noun. The theory that all thought is directed to a second person or to one's future self as such.
tulasi	noun. Alternative form of tulsi (“holy basil”).
tule	noun. Any of a number of large freshwater sedges of western North America formerly classified in the genus Scirpus, but now mostly as
tules	noun. plural of tule
tulip	noun. A type of flowering plant, genus Tulipa.
tulipy	adjective. Resembling or characteristic of a tulip.
tulle	noun. A kind of silk lace or light netting, used for clothing, veils, etc.
tulsi	noun. Holy basil, Ocimum tenuiflorum.
tum	noun. shortened form of tummy
tumor	noun. An abnormal growth; differential diagnosis includes abscess, metaplasia, and neoplasia.
tumoral	adjective. Of or pertaining to a tumor / tumour.
tumors	noun. plural of tumor
tump	noun. A mound or hillock.
tumps	noun. plural of tump
tumpy	adjective. uneven
tums	noun. plural of tum
tun	noun. A large cask; an oblong vessel bulging in the middle, like a pipe or puncheon, and girt with hoops; a wine cask. (See a diagram
tuna	noun. Any of several species of fish of the genus Thunnus in the family Scombridae.
tunable	adjective. Harmonious, melodic, tuneful.
tunas	noun. plural of tuna
tundra	noun. A flat and treeless Arctic biome.
tune	noun. A melody.
tuned	verb. simple past and past participle of tune
tuner	noun. A person who tunes a piano or organ.
tuners	noun. plural of tuner
tunes	noun. plural of tune
tuneup	noun. Alternative form of tune-up.
tung	noun. Obsolete spelling of tongue, both as language and as part of the body.
tungs	noun. plural of tung
tunic	noun. A garment worn over the torso, with or without sleeves, and of various lengths reaching from the hips to the ankles.
tunics	noun. plural of tunic
tuning	noun. Action of the verb to tune.
tunings	noun. plural of tuning
tunk	noun. Alternative form of tonk (“card game”).
tunned	verb. simple past and past participle of tun
tunning	verb. present participle and gerund of tun
tuno	noun. A vegan or vegetarian tuna fish substitute, usually soy or chickpea -based
tuns	noun. plural of tun
tuny	adjective. tuneful; melodious
tup	noun. A male sheep, a ram.
tupelo	noun. Any of several trees of the genus Nyssa which grow in swampy regions on the eastern, southern and midwestern United States.
tuple	noun. A finite sequence of terms.
tups	noun. plural of tup
tur	noun. Any of species Capra caucasica (West Caucasian tur) or Capra cylindricornis (East Caucasian tur of wild goats native to Caucasus.
turban	noun. A man's headdress made by winding a length of cloth round the head.
turbo	noun. A turbine.
turbos	noun. plural of turbo
turbot	noun. Any of species Scophthalmus maximus (syn.
turbots	noun. plural of turbot
turd	noun. A piece of solid feces.
turds	noun. plural of turd
tureen	noun. A broad, deep serving dish used for serving soup or stew.
turf	noun. A layer of earth covered with grass; sod.
turfage	noun. Synonym of turf.
turfed	adjective. Constructed from turf.
turfen	adjective. Made of turf; covered with turf.
turio	noun. A shoot or sprout from the ground.
turion	noun. A bud, produced by some aquatic plants, that becomes detached and dormant until the following spring
turm	noun. A group of people, especially a military unit of cavalrymen.
turme	noun. Alternative form of turm.
turmes	noun. plural of turme
turms	noun. plural of turm
turn	verb. To make a non-linear physical movement.
turnip	noun. The white root of a yellow-flowered plant, Brassica rapa, grown as a vegetable and as fodder for cattle.
turns	verb. third-person singular simple present indicative of turn
turnup	noun. Alternative form of turn-up.
turp	noun. Clipping of turpentine.
turps	noun. Turpentine or turpentine substitute.
turr	noun. Synonym of murre (“seabird of genus Uria”).
turrel	noun. A tool used primarily by coopers to bore holes.
tusche	noun. A black liquid used in lithography for drawing and painting and in etching and the silk-screen process as a resist.
tush	noun. A tusk.
tushing	verb. present participle and gerund of tush
tussar	noun. A deep gold-coloured silk produced from larvae of several species of silk worms belonging to the moth genus Antheraea
tusser	noun. Alternative form of tussar.
tussor	noun. Alternative form of tussar.
tussore	noun. Alternative form of tussar.
tut	interjection. Tut tut; an expression of disapproval.
tute	noun. A trick -taking card game, originally from Italy.
tutin	noun. A poisonous compound found in the New Zealand tutu plant, with powerful convulsant effects.
tutor	noun. One who teaches another (usually called a student, learner, or tutee) in a one-on-one or small-group interaction.
tutorial	adjective. Of or pertaining to a tutor; belonging to, or exercised by, a tutor.
tutors	noun. plural of tutor
tuts	verb. third-person singular simple present indicative of tut
tutted	verb. simple past and past participle of tut
tutti	adverb. All together.
tuyer	noun. Alternative form of tuyere (part of a blast furnace)
tuyers	noun. plural of tuyer
twa	symbol. ISO 639-3 language code for Twana.
twain	numeral. two
twains	verb. third-person singular simple present indicative of twain
twang	noun. The sharp, quick sound of a vibrating tight string, for example, of a bow or a musical instrument.
twangs	noun. plural of twang
twas	contraction. Misspelling of 'twas.
tway	numeral. Two.
tweag	noun. Alternative form of tweague.
twee	adjective. Overly quaint, dainty, cute or nice.
tweed	noun. A coarse woolen fabric used for clothing.
tweer	adjective. comparative form of twee: more twee
twig	noun. A small thin branch of a tree or bush.
twigs	noun. plural of twig
twin	noun. Either of two people (or, less commonly, animals) who shared the same uterus at the same time; one who was born at the same birth as a sibling.
twine	noun. A twist; a convolution.
twines	noun. plural of twine
twinge	verb. To have a sudden, pinching or sharp pain in a specific part of the body, like a twitch.
twinges	noun. plural of twinge
twins	noun. plural of twin
two	numeral. A numerical value equal to 2; this many dots (••).
twoer	noun. A glass marble in children's games, slightly larger and more valuable than a oner.
twoers	noun. plural of twoer
twofer	noun. Something sold at a discount of two for the price of one.
twofers	noun. plural of twofer
twos	noun. plural of two.
txt	noun. text, text message
tyde	noun. Obsolete form of tide.
tydie	adjective. Obsolete form of tidy.
tye	noun. Obsolete form of tie.
tyed	verb. simple past and past participle of tye
tyee	noun. A tribal chief of the Chinookan peoples in the Pacific Northwest of the United States.
tyees	noun. plural of tyee
tyer	noun. Dated form of tier (“a person or device that ties”).
tyers	noun. plural of tyer
tyes	noun. plural of tye
tyg	noun. Alternative form of tig (drinking cup)
tygs	noun. plural of tyg
tyin	noun. Alternative form of tiyn.
tying	noun. Action of the verb to tie; ligature.
tylari	noun. plural of tylarus
tylers	noun. plural of tyler
tyloma	noun. callus
tylose	noun. A balloon -like growth in a plant cavity; a tylosis.
tymp	noun. A hollow water-cooled iron casting in the upper part of the archway of a blast furnace in which the dam stands.
tymps	noun. plural of tymp
tyne	noun. anxiety; teen
tyned	verb. simple past and past participle of tyne
tynes	verb. third-person singular simple present indicative of tyne
tyning	verb. present participle and gerund of tyne
type	noun. A grouping based on shared characteristics; a class.
typed	verb. simple past and past participle of type
typer	noun. A typewriter.
typic	adjective. Relating to a type.
typica	noun. plural of typicon
typo	noun. A typographical error.
typy	adjective. Of a show animal: characteristic of its type.
tyran	noun. Obsolete form of tyrant.
tyrant	noun. A usurper; one who gains power and rules extralegally, distinguished from kings elevated by election or succession.
tyre	noun. The ring-shaped protective covering around a wheel which is usually made of rubber or plastic composite and is either pneumatic or solid.
tyred	adjective. Having a certain number, or type, of tyre.
tyres	noun. plural of tyre
tyro	noun. A beginner; a novice.
tyroma	noun. A tumor caused by caseation of the lymphatic glands.
tyrone	noun. A Chad -like Black man with a very high SMV who is successful with women and dating.
tyros	noun. plural of tyro
tyste	noun. Alternative form of tystie (“black guillemot”).
udal	adjective. Allodial, inalienable.
udaler	noun. One who holds property by udal, or allodial, right.
udder	noun. An organ formed of the mammary glands of female quadruped mammals, particularly ruminants such as cattle, goats, sheep and deer.
udo	noun. Japanese spikenard
udon	noun. A Japanese wheat noodle.
udons	noun. plural of udon
uey	noun. Synonym of U-turn.
ueys	noun. plural of uey
ufo	noun. A UFO.
ufos	noun. plural of ufo
ugali	noun. African cornmeal porridge
ugged	verb. simple past and past participle of ug
ugh	interjection. Used to express repugnance, disgust, or annoyance.
ugli	noun. Citrus × paradisi, a cross between a tangerine, Citrus reticulata, and a grapefruit Citrus paradisi, grown in the West Indies.
uglied	verb. simple past and past participle of ugly
uglis	noun. plural of ugli
ugly	adjective. Displeasing to the eye; aesthetically unpleasing.
ugs	noun. plural of ug
uhlan	noun. A lancer, a soldier armed with a lance in a former light cavalry unit of the Polish, Prussian or German, Austrian, and Russian armies.
uhs	noun. plural of uh
uinal	noun. Alternative form of winal.
uji	noun. A Japanese clan or kin group of the Kofun period.
uke	noun. Clipping of ukulele.
ulama	noun. A modern ball game descended from tlachtli.
ulan	noun. Alternative form of uhlan.
ulans	noun. plural of ulan
ulcer	noun. An open sore of the skin, eyes or mucous membrane, often caused by an initial abrasion and generally maintained by an inflammation and/or an infection.
ule	noun. A Mexican and Central American tree (Castilla elastica), related to the breadfruit tree, whose milky juice contains caoutchouc.
ulema	noun. plural of alim; the guardians of legal and religious tradition in Islam; clerics.
ulemas	noun. plural of ulema
ulicon	noun. Alternative form of eulachon.
ull	symbol. ISO 639-3 language code for Ullatan.
ulmate	noun. Any salt of ulmic acid.
ulna	noun. The bone of the forearm that extends from the elbow to the wrist on the side opposite to the thumb, corresponding to the fibula of the hind limb.
ulnad	adverb. Toward the ulna.
ulnae	noun. plural of ulna
ulnage	noun. Obsolete form of alnage.
ulnar	adjective. Of or pertaining to the ulna, or the elbow
ulnare	noun. One of the carpal bones, situated at the distal end of the ulna.
ulnas	noun. plural of ulna
uloid	adjective. scar -like
ulster	noun. A long, loose overcoat made of wool or other rough material, often called a greatcoat, which sometimes features an attached shoulder cape covering the back and sleeves, and which can sometimes be buttoned in front.
ultima	noun. The final syllable of a word.
ultimas	noun. plural of ultima
ultime	adjective. Ultimate; final.
ultion	noun. revenge
ulto	adverb. Contraction of ultimo (of last month).
ultra	adjective. Extreme; far beyond the norm; fanatical; uncompromising.
ulu	noun. An all-purpose knife traditionally used by Yup'ik, Inuit, and Aleut women.
ulua	noun. Any fish of the genus Ulua.
ulus	noun. plural of ulu
ulva	noun. Any organism of the genus Ulva.
ulvas	noun. plural of ulva
uma	symbol. ISO 639-3 language code for Umatilla.
umbel	noun. A flat - topped or rounded flower - cluster (= inflorescence) in which the individual flower stalks arise from the same point, the youngest flowers being at the centre.
umbella	noun. Synonym of umbel.
umbellar	adjective. Of, pertaining to, bearing or having the form of an umbel.
umber	noun. A brown clay, somewhat darker than ochre, which contains iron and manganese oxides.
umbra	noun. The fully shaded inner region of a shadow cast by an opaque object.
umbrae	noun. plural of umbra
umbral	adjective. Of or relating to an umbra.
umbre	adjective. Obsolete form of umber.
umbrel	noun. An umbrere; the visor of a helmet
umbrella	noun. A cloth-covered frame used for protection against rain or sun.
ume	noun. Chinese plum, a species of Asian plum, Prunus mume.
umiac	noun. Alternative spelling of umiak.
umiacs	noun. plural of umiac
umlaut	noun. An assimilatory process whereby a vowel is pronounced more like a following vocoid that is separated by one or more consonants.
umm	interjection. Alternative form of um.
umma	noun. Alternative spelling of ummah.
ump	noun. An umpire.
umps	noun. plural of ump
umpty	adjective. Indefinite in number; unspecified.
umpy	noun. An umpire.
ums	noun. plural of um
umu	noun. An earth oven used in New Zealand, Samoa, and other Pacific islands, consisting of a hole dug in the ground and lined with heated stones.
unable	adjective. Not able; lacking a certain ability.
unact	verb. To undo the acting of; to reverse (an action).
unaged	adjective. Not having been aged.
unai	noun. A two- toed sloth.
unais	noun. plural of unai
unal	adjective. single, based on the number one
unamo	noun. The palm tree Oenocarpus bataua.
unapt	adjective. Not apt, inappropriate, unsuited.
unarm	verb. To disarm, to remove the armour and weapons from.
unary	adjective. Consisting of or involving a single element or component.
unau	noun. Linnaeus's two-toed sloth, Choloepus didactylus, a two-toed sloth native to South America.
unaus	noun. plural of unau
unawed	adjective. Not awed; not afraid, impressed, or in awe.
unawned	adjective. Not awned.
unbale	verb. To unpack from bales.
unbales	verb. third-person singular simple present indicative of unbale
unbar	verb. To unlock or unbolt a door that had been locked or bolted with a bar.
unbark	verb. To deprive or strip of the bark.
unbase	verb. To remove or shift the base or basis of.
unbased	adjective. Without a sound basis; unfounded; baseless.
unbaste	verb. To undo the basting of; to remove long or loose stitches from.
unbe	verb. To deprive (someone or something) of being; to make nonexistent.
unbeast	noun. Something which might be mistaken for, but which is not, a beast.
unbed	verb. To raise or rouse from bed.
unbeds	verb. third-person singular simple present indicative of unbed
unbell	verb. To remove a bell from.
unbelt	verb. To remove a belt
unbelts	verb. third-person singular simple present indicative of unbelt
unbet	adjective. On which a bet has not been placed.
unbias	verb. To free (someone or something) from bias or prejudice.
unbiased	adjective. Not biased.
unbid	adjective. unbidden, uninvited.
unbillet	verb. To remove (soldiers) from their lodgings in a private house.
unbit	verb. To remove the turns of (a rope or cable) from the bits.
unblest	adjective. Archaic spelling of unblessed.
unbody	verb. To leave the body; to be disembodied.
unboy	verb. To divest of the traits of a boy.
unc	adjective. Old; no longer versed in or relevant to current youth culture.
unca	noun. Uncle.
uncage	verb. To take out of or release from a cage.
uncaged	verb. simple past and past participle of uncage
uncalm	adjective. Not calm.
uncart	verb. To remove or unload from a cart.
uncase	verb. To skin or flay.
uncate	adjective. uncinate
unce	noun. Early Modern spelling of ounce.
unces	noun. plural of unce
unci	noun. plural of uncus
uncia	noun. The Roman ounce, 1/12 of a Roman pound.
unciae	noun. plural of uncia
uncle	noun. The brother or brother-in-law of one’s parent.
uncled	verb. simple past and past participle of uncle
unclip	verb. To release something by removing a clip.
unclog	verb. To remove a blockage from.
unco	adjective. Strange, weird.
uncoif	verb. To deprive of the coif or cap.
uncoil	verb. To unwind or untwist (something).
uncoin	verb. To deprive (metallic money) of its status as legal tender.
uncome	adjective. Unarrived; not having come.
uncommon	adjective. Rare; not readily found; unusual. (clarification of this definition is needed (uncommon > rare > very uncommon))
uncoop	verb. To release from a coop.
uncrate	verb. To remove from a crate.
uncs	noun. plural of unc
unct	verb. To anoint, especially a monarch or other patriarchal leader.
unction	noun. An ointment or salve.
uncut	adjective. Not cut.
uncute	adjective. Not cute; unattractive.
undate	adjective. undated; rising and falling in waves
undean	verb. To deprive of the office or dignity of a dean.
undear	adjective. Not dear.
undee	adjective. Alternative form of undé.
under	preposition. Beneath; below; at or to the bottom of, or the area covered or surmounted by.
underlay	verb. simple past of underlie
underlie	verb. To lie in a position directly beneath something. (Can we add an example for this sense?)
underly	adjective. Poor; inferior.
undies	noun. underwear, underpants
